deck,source_path,slide_number,table_id,is_table_metric,raw_name,clean_name,refined_name,refinement_changed,refinement_strategy,refinement_iteration,refinement_context_sample,normalized_name,canonical_name,catalog_metric_id,catalog_metric_slug,normalization_method,normalization_status,name_occurrences,name_quality,cluster_id,cluster_similarity,cluster_unit_conflict,normalization_confidence,extraction_confidence,combined_confidence,validation_status,validation_reasons,review_group_key,review_group_size,unit,metric_type,category,raw_value,normalized_value,raw_context_sample
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,64,,false,3D VS Video Companion,3D VS Video Companion,2% of H2 Investment,true,context_prev_line,1,2% of H2 Investment,2% of h2 investment,Of H1 Investment,,,cluster,cluster_review,1,0.62,1,0.6868,true,0.6694,0.7925,0.7162,warn,cluster_requires_review;cluster_unit_conflict;low_cluster_similarity;single_deck_name;singleton_name,cluster:1,7,count,count,other,3,3.0,2% of H2 Investment 3D VS Video Companion - UK Alien Earth Split Test (3D Carousel vs Carrousel Companion Video)→ 8/30
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,52,,false,Cost per Engaged User (CPE): Cost to engage a Lapsed user,Cost per Engaged User (CPE): Cost to engage a Lapsed user,FY25 H1 CPE - Suppress Heavy Active + Lapsed ROS,true,context_prev_line,1,FY25 H1 CPE - Suppress Heavy Active + Lapsed ROS,fy25 h1 cpe - suppress heavy active + lapsed ros,FY25 H1 CPE - Suppress Heavy Active + Lapsed ROS,,,cluster,cluster_review,1,0.62,104,1.0,false,0.9012,0.505,0.7506,warn,cluster_requires_review;single_deck_name;singleton_name,cluster:104,1,currency,currency,cost,$1.35,1.35,Cost per Engaged User (CPE): Cost to engage a Lapsed user FY25 H1 CPE - Suppress Heavy Active + Lapsed ROS $1.35 Engaged User: any user that Launches Disney+ for 2 or more +30 minute session within 7 day attribution window
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,4,,false,Disney XLOB FY25 Partnership,Disney XLOB FY25 Partnership,Disney+ Global FY25 Investment - $18M ( FY24),true,context_kpi_line,1,Disney+ Global FY25 Investment - $18M (2x FY24),disney+ global fy25 investment - 18m fy24,Disney+ Global FY25 H1 Investment,,,cluster,cluster_review,1,0.62,4,0.7952,false,0.7496,0.7575,0.7526,warn,cluster_requires_review;low_cluster_similarity;single_deck_name;singleton_name,cluster:4,2,currency,currency,other,$34M,34000000.0,Disney XLOB FY25 Partnership: $34M Investment across 20 Lines of Business Disney+ Global FY25 Investment - $18M (2x FY24) EMEA accounts for 30% of Disney+ Global Investment +$500K in Added Value Market Activation & Expansion Live with Paid 
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,33,,false,Cost per Engaged User (CPE): Cost to engage a Lapsed user,Cost per Engaged User (CPE): Cost to engage a Lapsed user,2H’24 CPE - Lapsed ROS,true,context_prev_line,1,2H’24 CPE - Lapsed ROS,2h 24 cpe - lapsed ros,2H’24 CPE - Lapsed ROS,,,cluster,cluster_review,2,0.72,30,1.0,true,0.9272,0.48,0.7573,warn,cluster_requires_review;cluster_unit_conflict;single_deck_name,cluster:30,2,currency,currency,cost,$4.82,4.82,Cost per Engaged User (CPE): Cost to engage a Lapsed user 2H’24 CPE - Lapsed ROS $4.82 Qualified Engagements
Disney+ EMEA FY25 H1,Disney+ EMEA FY25 H1/11c_business_metrics_unfiltered.json,27,,false,Cost per Engaged User (CPE): Cost to engage a Lapsed user,Cost per Engaged User (CPE): Cost to engage a Lapsed user,FY25 H1 CPE - Lapsed ROS,true,context_prev_line,1,FY25 H1 CPE - Lapsed ROS,fy25 h1 cpe - lapsed ros,FY25 H1 CPE - Lapsed ROS,,,cluster,cluster_review,2,0.78,11,1.0,true,0.9428,0.48,0.7669,warn,cluster_requires_review;cluster_unit_conflict,cluster:11,3,currency,currency,cost,$4.40,4.4,Cost per Engaged User (CPE): Cost to engage a Lapsed user FY25 H1 CPE - Lapsed ROS $4.40 Engaged User: any user that Launches Disney+ for 2 or more +30 minute session within 7 day attribution window
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,31,,false,Cost per Acquired User (CPA): Cost to acquire a net new user,Cost per Acquired User (CPA): Cost to acquire a net new user,2H’24 Acquisition Analysis,true,context_prev_line,1,2H’24 Acquisition Analysis,2h 24 acquisition analysis,2H’24 Acquisition Analysis,,,cluster,cluster_review,5,0.72,9,1.0,true,0.9272,0.515,0.7706,warn,cluster_requires_review;cluster_unit_conflict;single_deck_name,cluster:9,7,count,count,cost,40.2K,40200.0,Cost per Acquired User (CPA): Cost to acquire a net new user 2H’24 Acquisition Analysis 40.2K Qualified Acquisitions
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,31,,false,Cost per Acquired User (CPA): Cost to acquire a net new user,Cost per Acquired User (CPA): Cost to acquire a net new user,2H’24 Acquisition Analysis,true,context_prev_line,1,2H’24 Acquisition Analysis,2h 24 acquisition analysis,2H’24 Acquisition Analysis,,,cluster,cluster_review,5,0.72,9,1.0,true,0.9272,0.515,0.7706,warn,cluster_requires_review;cluster_unit_conflict;single_deck_name,cluster:9,7,currency,currency,cost,$45.44,45.44,Cost per Acquired User (CPA): Cost to acquire a net new user 2H’24 Acquisition Analysis $45.44 Acquired User = any user that installs and launches Disney+ for a +30 minute session. Intenders = Installers who did NOT become an acquired user 
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,61,,false,Cost per Acquired User (CPA): Cost to acquire a net new user,Cost per Acquired User (CPA): Cost to acquire a net new user,2H’24 Acquisition Analysis,true,context_prev_line,1,2H’24 Acquisition Analysis,2h 24 acquisition analysis,2H’24 Acquisition Analysis,,,cluster,cluster_review,5,0.72,9,1.0,true,0.9272,0.515,0.7706,warn,cluster_requires_review;cluster_unit_conflict;single_deck_name,cluster:9,7,count,count,cost,40.2K,40200.0,Cost per Acquired User (CPA): Cost to acquire a net new user 2H’24 Acquisition Analysis 40.2K 22% More Efficient CPA vs Last Half
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,61,,false,Cost per Acquired User (CPA): Cost to acquire a net new user,Cost per Acquired User (CPA): Cost to acquire a net new user,2H’24 Acquisition Analysis,true,context_prev_line,1,2H’24 Acquisition Analysis,2h 24 acquisition analysis,2H’24 Acquisition Analysis,,,cluster,cluster_review,5,0.72,9,1.0,true,0.9272,0.515,0.7706,warn,cluster_requires_review;cluster_unit_conflict;single_deck_name,cluster:9,7,currency,currency,cost,$45.44,45.44,Cost per Acquired User (CPA): Cost to acquire a net new user 2H’24 Acquisition Analysis $45.44 Qualified Acquisitions
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,45,,false,Cost per Acquired User (CPA): Cost to acquire a net new user,Cost per Acquired User (CPA): Cost to acquire a net new user,FY25 H1 CPA - Not Installed ROS,true,context_prev_line,1,FY25 H1 CPA - Not Installed ROS,fy25 h1 cpa - not installed ros,FY25 H1 CPA - Not Installed ROS,,,cluster,cluster_review,4,0.78,103,1.0,true,0.9428,0.505,0.7764,warn,cluster_requires_review;cluster_unit_conflict,cluster:103,4,count,count,cost,81K,81000.0,Cost per Acquired User (CPA): Cost to acquire a net new user FY25 H1 CPA - Not Installed ROS 81K Acquired User: any user that installs and launches Disney+ for a +30 minute session within 7 day attribution window
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,45,,false,Cost per Acquired User (CPA): Cost to acquire a net new user,Cost per Acquired User (CPA): Cost to acquire a net new user,FY25 H1 CPA - Not Installed ROS,true,context_prev_line,1,FY25 H1 CPA - Not Installed ROS,fy25 h1 cpa - not installed ros,FY25 H1 CPA - Not Installed ROS,,,cluster,cluster_review,4,0.78,103,1.0,true,0.9428,0.505,0.7764,warn,cluster_requires_review;cluster_unit_conflict,cluster:103,4,currency,currency,cost,$15.25,15.25,Cost per Acquired User (CPA): Cost to acquire a net new user FY25 H1 CPA - Not Installed ROS $15.25 Qualified Acquisitions
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,49,,false,Cost per Engaged User (CPE): Cost to engage a Lapsed user,Cost per Engaged User (CPE): Cost to engage a Lapsed user,FY25 H1 CPE - Lapsed ROS,true,context_prev_line,1,FY25 H1 CPE - Lapsed ROS,fy25 h1 cpe - lapsed ros,FY25 H1 CPE - Lapsed ROS,,,cluster,cluster_review,2,0.78,11,1.0,true,0.9428,0.505,0.7764,warn,cluster_requires_review;cluster_unit_conflict,cluster:11,3,currency,currency,cost,$4.22,4.22,Cost per Engaged User (CPE): Cost to engage a Lapsed user FY25 H1 CPE - Lapsed ROS $4.22 Engaged User: any user that Launches Disney+ for 2 or more +30 minute session within 7 day attribution window
Disney+ EMEA FY25 H1,Disney+ EMEA FY25 H1/11c_business_metrics_unfiltered.json,24,,false,Cost per Acquired User (CPA): Cost to acquire a net new user,Cost per Acquired User (CPA): Cost to acquire a net new user,FY25 H1 CPA - Not Installed ROS,true,context_prev_line,1,FY25 H1 CPA - Not Installed ROS,fy25 h1 cpa - not installed ros,FY25 H1 CPA - Not Installed ROS,,,cluster,cluster_review,4,0.78,103,1.0,true,0.9428,0.505,0.7764,warn,cluster_requires_review;cluster_unit_conflict,cluster:103,4,count,count,cost,81K,81000.0,Cost per Acquired User (CPA): Cost to acquire a net new user FY25 H1 CPA - Not Installed ROS 81K Acquired User: any user that installs and launches Disney+ for a +30 minute session within 7 day attribution window
Disney+ EMEA FY25 H1,Disney+ EMEA FY25 H1/11c_business_metrics_unfiltered.json,24,,false,Cost per Acquired User (CPA): Cost to acquire a net new user,Cost per Acquired User (CPA): Cost to acquire a net new user,FY25 H1 CPA - Not Installed ROS,true,context_prev_line,1,FY25 H1 CPA - Not Installed ROS,fy25 h1 cpa - not installed ros,FY25 H1 CPA - Not Installed ROS,,,cluster,cluster_review,4,0.78,103,1.0,true,0.9428,0.505,0.7764,warn,cluster_requires_review;cluster_unit_conflict,cluster:103,4,currency,currency,cost,$15.25,15.25,Cost per Acquired User (CPA): Cost to acquire a net new user FY25 H1 CPA - Not Installed ROS $15.25 Qualified Acquisitions
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,64,,false,Waiting for LGE Response,Waiting for LGE Response,Waiting for LGE Response,false,original,0,,waiting for lge response,Waiting for LGE Response,,,cluster,cluster_review,1,0.56,210,1.0,false,0.8856,0.6075,0.7799,warn,cluster_requires_review;missing_metric_hint;single_deck_name;singleton_name,cluster:210,1,count,count,other,24.8K,24800.0,Waiting for LGE Response 24.8K AV9K
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,63,,false,"Unique Devices were exposed to ROS, including overlap with RB","Unique Devices were exposed to ROS, including overlap with RB",June Spotlight: Native ROS Incremental Reach,true,context_prev_line,1,June Spotlight: Native ROS Incremental Reach,june spotlight native ros incremental reach,June Spotlight: Native ROS Incremental Reach,,,cluster,cluster_review,4,0.72,133,1.0,false,0.9272,0.555,0.7858,warn,cluster_requires_review;single_deck_name,cluster:133,4,count,count,other,3.6M,3600000.0,"June Spotlight: Native ROS Incremental Reach 3.6M Unique Devices were exposed to ROS, including overlap with RB 6.8M Total unique devices reached in June 2024"
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,63,,false,"Unique Devices were exposed to Roadblocks, including overlap with ROS","Unique Devices were exposed to Roadblocks, including overlap with ROS",June Spotlight: Native ROS Incremental Reach,true,context_prev_line,1,June Spotlight: Native ROS Incremental Reach,june spotlight native ros incremental reach,June Spotlight: Native ROS Incremental Reach,,,cluster,cluster_review,4,0.72,133,1.0,false,0.9272,0.565,0.7896,warn,cluster_requires_review;single_deck_name,cluster:133,4,count,count,other,5.5M,5500000.0,"June Spotlight: Native ROS Incremental Reach 5.5M Unique Devices were exposed to Roadblocks, including overlap with ROS Disney’s Native ROS drove 24% incremental reach to the roadblock strategy, engaging 1.3M unique devices that weren’t exp"
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,39,,false,Of Total Acquired Users,Of Total Acquired Users,Of Total Acquired Users,false,original,0,,of total acquired users,Total Acquired Users,,,cluster,cluster_review,1,0.62,12,0.893,true,0.8221,0.74,0.7909,warn,cluster_requires_review;cluster_unit_conflict;low_cluster_similarity;single_deck_name;singleton_name,cluster:12,3,percent,percentage,other,16%,16.0,Power of Content Store Roadblock 16% Of Total Acquired Users 13% Of Total Installs
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,31,,false,Disney’s EMEA Active User Growth,Disney’s EMEA Active User Growth,Disney’s EMEA Active User Growth,false,original,0,,disney s emea active user growth,EMEA Active User Growth,,,cluster,cluster_review,1,0.62,5,0.8576,true,0.7958,0.7875,0.7927,warn,cluster_requires_review;cluster_unit_conflict;low_cluster_similarity;single_deck_name;singleton_name,cluster:5,65,count,count,performance,1.71M,1710000.0,"Disney’s EMEA Active User Growth UK: 1.71M MAU 7% DE: 1.01M MAU 17% PL: 468K MAU 7% D+ Growth in MAUs (Oct → Mar ‘24) FY23 - Active in 14 markets: UK, Germany, Spain, France, Italy, Greece, Hungary, Poland, Netherlands, Sweden, Turkey, Denm"
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,6,808d8551-95fe-55ba-8230-479587c1218f,true,US Secondary Devices,US Secondary Devices,90%+ | Deduplicated Reach Against Other TV OEMs,true,context_kpi_line,1,90%+ | Deduplicated Reach Against Other TV OEMs,90%+ deduplicated reach against other tv oems,Deduplicated Reach vs. Other TV OEMS,,,cluster,cluster_review,6,0.78,2,0.8288,true,0.8161,0.7725,0.7995,warn,cluster_requires_review;cluster_unit_conflict;low_cluster_similarity,cluster:2,16,count,count,other,300M,300000000.0,A Winning Combination of [TABLE] 42M | US LG Smart TVs 300M | US Secondary Devices 176M | Global LG Smart TVs 90%+ | Deduplicated Reach Against Other TV OEMs
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,21,,false,Discrepancy between LG MAUs and D+ MAUs,Discrepancy between LG MAUs and D+ MAUs,Discrepancy between LG MAUs and D+ MAUs,false,original,0,,discrepancy between lg maus and d+ maus,Discrepancy between LG MAUs and D+ MAUs,,,cluster,cluster_review,1,0.56,93,1.0,false,0.8856,0.6725,0.8046,warn,cluster_requires_review;missing_metric_hint;single_deck_name;singleton_name,cluster:93,1,count,count,reach,13M,13000000.0,"LG & Disney+ Respective MAUs Growth 13M Discrepancy between LG MAUs and D+ MAUs With a majority of only Roadblock support, Disney+ is growing on LG TVs at a much lower rate vs the LG universe"
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,5,139739cf-0dfd-50c0-8acf-b264ee515f2c,true,US LG Smart TVs,US LG Smart TVs,90%+ | Deduplicated Reach Against Other TV OEMs,true,context_kpi_line,1,90%+ | Deduplicated Reach Against Other TV OEMs,90%+ deduplicated reach against other tv oems,Deduplicated Reach vs. Other TV OEMS,,,cluster,cluster_review,6,0.78,2,0.8288,true,0.8161,0.7875,0.8052,warn,cluster_requires_review;cluster_unit_conflict;low_cluster_similarity,cluster:2,16,count,count,other,40M,40000000.0,A Winning Combination of [TABLE] 40M | US LG Smart TVs 300M | US Secondary Devices 165M | Global LG Smart TVs 90%+ | Deduplicated Reach Against Other TV OEMs
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,5,139739cf-0dfd-50c0-8acf-b264ee515f2c,true,US Secondary Devices,US Secondary Devices,90%+ | Deduplicated Reach Against Other TV OEMs,true,context_kpi_line,1,90%+ | Deduplicated Reach Against Other TV OEMs,90%+ deduplicated reach against other tv oems,Deduplicated Reach vs. Other TV OEMS,,,cluster,cluster_review,6,0.78,2,0.8288,true,0.8161,0.7875,0.8052,warn,cluster_requires_review;cluster_unit_conflict;low_cluster_similarity,cluster:2,16,count,count,other,300M,300000000.0,A Winning Combination of [TABLE] 40M | US LG Smart TVs 300M | US Secondary Devices 165M | Global LG Smart TVs 90%+ | Deduplicated Reach Against Other TV OEMs
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,6,808d8551-95fe-55ba-8230-479587c1218f,true,US LG Smart TVs,US LG Smart TVs,90%+ | Deduplicated Reach Against Other TV OEMs,true,context_kpi_line,1,90%+ | Deduplicated Reach Against Other TV OEMs,90%+ deduplicated reach against other tv oems,Deduplicated Reach vs. Other TV OEMS,,,cluster,cluster_review,6,0.78,2,0.8288,true,0.8161,0.7875,0.8052,warn,cluster_requires_review;cluster_unit_conflict;low_cluster_similarity,cluster:2,16,count,count,other,42M,42000000.0,A Winning Combination of [TABLE] 42M | US LG Smart TVs 300M | US Secondary Devices 176M | Global LG Smart TVs 90%+ | Deduplicated Reach Against Other TV OEMs
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,6,808d8551-95fe-55ba-8230-479587c1218f,true,Global LG Smart TVs,Global LG Smart TVs,90%+ | Deduplicated Reach Against Other TV OEMs,true,context_kpi_line,1,90%+ | Deduplicated Reach Against Other TV OEMs,90%+ deduplicated reach against other tv oems,Deduplicated Reach vs. Other TV OEMS,,,cluster,cluster_review,6,0.78,2,0.8288,true,0.8161,0.7875,0.8052,warn,cluster_requires_review;cluster_unit_conflict;low_cluster_similarity,cluster:2,16,count,count,other,176M,176000000.0,A Winning Combination of [TABLE] 42M | US LG Smart TVs 300M | US Secondary Devices 176M | Global LG Smart TVs 90%+ | Deduplicated Reach Against Other TV OEMs
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,65,,false,". Q4 Content Store Roadblocks (FR, DE, IT, UK)→ 9/16- 9/27",". Q4 Content Store Roadblocks (FR, DE, IT, UK)→ 9/16- 9/27",100% SOV fixed 2-week flight,true,context_kpi_line,1,100% SOV fixed 2-week flight,100% sov fixed 2-week flight,100% SOV fixed 2-week flight,,,cluster,cluster_review,7,0.78,8,1.0,true,0.9428,0.5825,0.8059,warn,cluster_requires_review;cluster_unit_conflict,cluster:8,11,count,count,other,5,5.0,"Disney gained access to viewers actively seeking apps to download and new content through LG’s Native Content Store Roadblock Markets: 3 Content Store Roadblocks (UK) → 6/1- 6/15 / (DE)→ 6/16- 6/30 5. Q4 Content Store Roadblocks (FR, DE, IT"
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,5,139739cf-0dfd-50c0-8acf-b264ee515f2c,true,Global LG Smart TVs,Global LG Smart TVs,90%+ | Deduplicated Reach Against Other TV OEMs,true,context_kpi_line,1,90%+ | Deduplicated Reach Against Other TV OEMs,90%+ deduplicated reach against other tv oems,Deduplicated Reach vs. Other TV OEMS,,,cluster,cluster_review,6,0.78,2,0.8288,true,0.8161,0.7975,0.809,warn,cluster_requires_review;cluster_unit_conflict;low_cluster_similarity,cluster:2,16,count,count,other,165M,165000000.0,A Winning Combination of [TABLE] 40M | US LG Smart TVs 300M | US Secondary Devices 165M | Global LG Smart TVs 90%+ | Deduplicated Reach Against Other TV OEMs
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,46,,false,Going Dark Negatively Impacts MAUs,Going Dark Negatively Impacts MAUs,Going Dark Negatively Impacts MAUs,false,original,0,,going dark negatively impacts maus,Going Dark Negatively Impacts MAUs,,,cluster,cluster_review,2,0.66,112,1.0,false,0.9116,0.6475,0.8112,warn,cluster_requires_review;missing_metric_hint;single_deck_name,cluster:112,2,percent,percentage,reach,-4%,-4.0,Going Dark Negatively Impacts MAUs -4%
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,46,,false,Going Dark Negatively Impacts MAUs,Going Dark Negatively Impacts MAUs,Going Dark Negatively Impacts MAUs,false,original,0,,going dark negatively impacts maus,Going Dark Negatively Impacts MAUs,,,cluster,cluster_review,2,0.66,112,1.0,false,0.9116,0.6475,0.8112,warn,cluster_requires_review;missing_metric_hint;single_deck_name,cluster:112,2,percent,percentage,reach,+4%,4.0,Going Dark Negatively Impacts MAUs +4%
